,branching_ratio,category,condition,prep_id
592,0.9635719061843825,O = organoid,Control,O1
593,0.9930332121552542,O = organoid,Control,O1
594,0.9895748142991984,O = organoid,Control,O4
595,0.9947169710167975,O = organoid,Control,O3
596,0.9999996542834431,O = organoid,Control,O3
597,0.986583563177705,O = organoid,Control,O5
598,0.9591927744938156,O = organoid,Control,O7
599,0.9874011279665859,O = organoid,Control,O3
600,0.9905057586281445,O = organoid,Control,O8
601,0.995514500879865,O = organoid,Control,O4
602,0.9677731207963952,O = organoid,Control,O3
603,0.9943106161105627,O = organoid,Control,O8
604,0.9899956634846805,O = organoid,Control,O5
605,0.9852444472345512,O = organoid,Control,O3
606,0.960577646267533,O = organoid,Control,O3
607,0.9999974772939251,O = organoid,Control,O8
608,0.939402423232229,O = organoid,Control,O2
609,0.7523975413811056,O = organoid,Control,O6
610,0.9667030203177932,O = organoid,Control,O3
611,0.9022123247257273,O = organoid,Control,O8
612,0.8960706898194121,O = organoid,Control,O6
613,0.953101861527941,O = organoid,Control,O4
614,0.9903594348321558,O = organoid,Control,O3
615,0.9487011893554362,O = organoid,Control,O6
616,0.7712898041477997,O = organoid,Control,O6
617,0.7137183286229417,O = organoid,Control,O4
618,0.9726915812646093,O = organoid,Control,O2
619,0.9999989484146756,O = organoid,Control,O7
620,0.9720189538948851,O = organoid,Control,O3
621,0.95088016174377,O = organoid,Control,O4
622,0.9999997617836753,O = organoid,Control,O7
623,0.9512008317719198,O = organoid,Control,O8
624,0.9595324926524629,O = organoid,Control,O6
625,0.7796092044812764,O = organoid,Control,O3
626,0.8699513246319781,O = organoid,Control,O7
627,0.96750772628954,O = organoid,Control,O6
628,0.9999996686478393,O = organoid,Control,O5
629,0.8840227659359097,O = organoid,Control,O4
630,0.9999998717917167,O = organoid,Control,O7
631,0.9243872013317423,O = organoid,Control,O1
632,0.7648102957573364,O = organoid,Control,O6
633,0.9664979523997304,O = organoid,Control,O3
634,0.8539463611109352,O = organoid,Control,O8
635,0.9961423034319334,O = organoid,Control,O8
636,0.9939541169782455,O = organoid,Control,O6
637,0.999998283144192,O = organoid,Control,O3
638,0.0005312700082710843,O = organoid,Control,O7
639,0.998628978681687,O = organoid,Control,O6
640,0.9828700810902538,O = organoid,Control,O6
641,0.9850799390450409,O = organoid,Control,O6
642,0.9999997001616675,O = organoid,Control,O5
643,0.9999998947137381,O = organoid,Control,O8
644,0.9855116010211892,O = organoid,Control,O5
645,0.9813319791981137,O = organoid,Control,O6
646,0.927159167250236,O = organoid,Control,O4
647,0.690192204418558,O = organoid,Control,O4
648,0.9511736748523737,O = organoid,Control,O7
649,0.9531876663711021,O = organoid,Control,O3
650,0.8012180355751287,O = organoid,Control,O7
651,0.9993770612075626,O = organoid,Control,O3
652,0.9927054222705881,O = organoid,Control,O1
653,0.9977831147795078,O = organoid,Control,O2
654,0.9975467916116735,O = organoid,Control,O1
655,0.999336609143841,O = organoid,Control,O6
656,0.9961505699108855,O = organoid,Control,O2
657,0.9963120071181271,O = organoid,Control,O3
658,0.9807594442645439,O = organoid,Control,O2
659,0.9916837484242661,O = organoid,Control,O7
660,0.0004277580450723009,O = organoid,Control,O7
661,0.9994922663962837,O = organoid,Control,O6
662,0.196321199577913,O = organoid,Control,O1
663,0.10139931886493242,O = organoid,Control,O4
664,0.9969696979175967,O = organoid,Control,O7
665,0.9815178209396207,O = organoid,Control,O5
666,0.9949752748195452,O = organoid,Control,O7
667,0.9999998807367654,O = organoid,Control,O6
668,0.4602086202844013,O = organoid,Control,O1
669,0.9599016116674627,O = organoid,Control,O3
670,0.94570469703391,O = organoid,Control,O3
671,0.8474113654656136,O = organoid,Control,O6
672,0.9827144125916052,O = organoid,Control,O1
673,0.9510030098156178,O = organoid,Control,O1
674,0.9872424292051777,O = organoid,Control,O2
675,0.9691632800582699,O = organoid,Control,O2
676,0.6305029010489162,O = organoid,Control,O8
677,0.90047197979963,O = organoid,Control,O8
678,0.6859467104535555,O = organoid,Control,O4
679,0.9997976039137927,O = organoid,Control,O6
680,0.8398374578199199,O = organoid,Control,O8
681,0.8678730526346197,O = organoid,Control,O5
682,0.9510863084378709,O = organoid,Control,O2
683,0.6931461407736859,O = organoid,Control,O5
684,0.9947025251244253,O = organoid,Control,O8
685,0.6802723824217562,O = organoid,Control,O1
686,0.8989248651563636,O = organoid,Control,O2
687,0.9688756762887777,O = organoid,Control,O6
688,0.9999999156247235,O = organoid,Control,O2
689,0.5954148200936897,O = organoid,Control,O5
690,0.9967336690193798,O = organoid,Control,O8
691,0.9511914188373007,O = organoid,Control,O7
692,0.7956063687596407,O = organoid,Control,O1
693,0.9990358690692017,O = organoid,Control,O6
694,0.9047059563909798,O = organoid,Control,O7
695,0.9435016044159064,O = organoid,Control,O4
696,0.9847693038587743,O = organoid,Control,O2
697,0.9950109060557429,O = organoid,Control,O1
698,0.994154678081758,O = organoid,Control,O1
699,0.9950969448570035,O = organoid,Control,O1
700,0.9949773685575733,O = organoid,Control,O7
701,0.9846632363582518,O = organoid,Control,O7
702,0.9767103458694182,O = organoid,Control,O7
703,0.9910148046466689,O = organoid,Control,O5
704,0.8454859295962848,O = organoid,Control,O5
705,0.9710147591927848,O = organoid,Control,O4
706,0.9510860038936387,O = organoid,Control,O3
707,0.0004081428717470776,O = organoid,Control,O4
708,0.8096843227657099,O = organoid,Control,O5
709,0.9664851433085451,O = organoid,Control,O2
710,0.48002229253472906,O = organoid,Control,O1
711,0.9999998584898029,O = organoid,Control,O5
712,0.9999409195470061,O = organoid,Control,O4
713,0.6370920443815468,O = organoid,Control,O7
714,0.6695748420167806,O = organoid,Control,O5
715,0.9650630798792005,O = organoid,Control,O5
716,0.999999763977264,O = organoid,Control,O8
717,0.9971655897715082,O = organoid,Control,O2
718,0.999999519021282,O = organoid,Control,O7
719,0.9999995935618058,O = organoid,Control,O4
720,0.9609920726674049,O = organoid,Control,O8
721,0.9886606074642964,O = organoid,Control,O7
722,0.9656208221152247,O = organoid,Control,O7
723,0.9999990797886361,O = organoid,Control,O5
724,0.8447338471247877,O = organoid,Control,O4
725,0.9510530482629016,O = organoid,Control,O7
726,0.9704227587056893,O = organoid,Control,O7
727,0.946167269008677,O = organoid,Control,O7
728,0.9510766373248519,O = organoid,Control,O3
729,0.9511416687883061,O = organoid,Control,O5
730,0.9980334233941752,O = organoid,Control,O1
731,0.2329665591833607,O = organoid,Control,O4
732,0.9677739897859,O = organoid,Control,O7
733,0.9958690714805929,O = organoid,Control,O1
734,0.9715417166400121,O = organoid,Control,O6
735,0.9134824597447706,O = organoid,Control,O1
736,0.9549608318010907,O = organoid,Control,O1
737,0.9928904158706083,O = organoid,Control,O7
738,0.9872125816653194,O = organoid,Control,O3
739,0.907180126275082,O = organoid,Control,O4
740,0.9999997572097872,O = organoid,Control,O4
741,0.9653981469844848,O = organoid,Control,O4
742,0.9999997659745314,O = organoid,Control,O4
743,0.9878866268320255,O = organoid,Control,O8
744,0.9895615721663914,O = organoid,Control,O4
745,0.7116648473158054,O = organoid,Control,O1
746,0.15491037251729584,O = organoid,Control,O1
747,0.9960286583108788,O = organoid,Control,O4
748,0.9988567822138718,O = organoid,Control,O1
749,0.8263839583700555,O = organoid,Control,O5
750,0.922983191080334,O = organoid,Control,O3
751,0.9547416630199326,O = organoid,Control,O6
752,0.9999995703387624,O = organoid,Control,O8
753,0.9974188141169188,O = organoid,Control,O1
754,0.9866508423907131,O = organoid,Control,O6
755,0.9883968710093679,O = organoid,Control,O4
756,0.9993356468871422,O = organoid,Control,O4
757,0.9820096816829743,O = organoid,Control,O7
758,0.01420140142720147,O = organoid,Control,O7
759,0.7982767766633324,O = organoid,Control,O8
760,0.7157415543067966,O = organoid,Control,O5
761,0.9772960013405827,O = organoid,Control,O5
762,0.9975914629329651,O = organoid,Control,O6
763,0.9987254917878723,O = organoid,Control,O5
764,0.9999994707645615,O = organoid,Control,O4
765,0.4631333434451891,O = organoid,Control,O6
766,0.7591014631630749,O = organoid,Control,O3
767,0.9962441977273867,O = organoid,Control,O7
768,0.9999994439605137,O = organoid,Control,O5
769,0.6557610138093185,O = organoid,Control,O1
770,0.9511621411232501,O = organoid,Control,O5
771,0.9944359775962032,O = organoid,Control,O2
772,0.9721537203403038,O = organoid,Control,O5
773,0.9969725811265198,O = organoid,Control,O2
774,0.9997788563871932,O = organoid,Control,O2
775,0.9439945927435269,O = organoid,Control,O8
776,0.9338019341597191,O = organoid,Control,O2
777,0.9999997383775294,O = organoid,Control,O5
778,0.9511563015068148,O = organoid,Control,O3
779,0.968691203006103,O = organoid,Control,O5
780,0.45374378516986397,O = organoid,Control,O4
781,0.9999997614455722,O = organoid,Control,O6
782,0.9482751662474644,O = organoid,Control,O6
783,0.9999999284383858,O = organoid,Control,O6
784,0.9885674787243877,O = organoid,Control,O4
785,0.9948468780629355,O = organoid,Control,O5
786,0.9849161567504742,O = organoid,Control,O4
787,0.9511146202245484,O = organoid,Control,O3
788,0.9982008215687118,O = organoid,Control,O8
789,0.9999993386467443,O = organoid,Control,O1
790,0.8375967903032674,O = organoid,Control,O1
791,0.909960564441828,O = organoid,Control,O1
792,0.9776542427464998,O = organoid,Control,O6
793,0.99766723057944,O = organoid,Control,O2
794,0.999999208778878,O = organoid,Control,O4
795,0.9999998344681552,O = organoid,Control,O7
796,0.9999998786021033,O = organoid,Control,O6
797,0.961190877642179,O = organoid,Control,O1
798,0.9944941454555253,O = organoid,Control,O1
799,0.7586046428695012,O = organoid,Control,O3
800,0.8898279681977146,S = mouse slice,Intact,P3
801,0.7955516447999023,S = mouse slice,Intact,P1
802,0.8099711441736192,S = mouse slice,Intact,P2
803,0.8413456714659098,S = mouse slice,Intact,P2
804,0.838970416562539,S = mouse slice,Intact,P3
805,0.8665889048082698,S = mouse slice,Intact,P2
806,0.7531395768610859,S = mouse slice,Intact,P4
807,0.8537965398974368,S = mouse slice,Intact,P2
808,0.8128312689990808,S = mouse slice,Intact,P1
809,0.8458939405856124,S = mouse slice,Intact,P1
810,0.877850866322092,S = mouse slice,Intact,P3
811,0.7451646738266655,S = mouse slice,Intact,P4
812,0.9079894450308345,S = mouse slice,Intact,P3
813,0.8733467090771486,S = mouse slice,Intact,P3
814,0.8393289466470045,S = mouse slice,Intact,P2
815,0.7821736129401214,S = mouse slice,Intact,P1
816,0.8946492510869138,S = mouse slice,Intact,P3
817,0.8232000063315092,S = mouse slice,Intact,P1
818,0.8380212139770483,S = mouse slice,Intact,P3
819,0.8989612955113274,S = mouse slice,Intact,P3
820,0.8323118042845697,S = mouse slice,Intact,P1
821,0.8286008640638857,S = mouse slice,Intact,P4
822,0.8191009876126848,S = mouse slice,Intact,P4
823,0.7808964859495601,S = mouse slice,Intact,P2
824,0.8416525279872284,S = mouse slice,Intact,P2
825,0.8305638251628857,S = mouse slice,Intact,P1
826,0.8197958651552089,S = mouse slice,Intact,P4
827,0.8132215392703978,S = mouse slice,Intact,P1
828,0.9009664844155151,S = mouse slice,Intact,P3
829,0.8249282881712239,S = mouse slice,Intact,P1
830,0.8035291065058449,S = mouse slice,Intact,P4
831,0.8146087831227021,S = mouse slice,Intact,P1
832,0.7543413725946376,S = mouse slice,Intact,P4
833,0.7481384244009641,S = mouse slice,Intact,P4
834,0.8947133352665448,S = mouse slice,Intact,P3
835,0.8493843847904423,S = mouse slice,Intact,P2
836,0.7675477429350777,S = mouse slice,Intact,P4
837,0.8677351984356867,S = mouse slice,Intact,P2
838,0.8647878349061533,S = mouse slice,Intact,P1
839,0.8231298884420758,S = mouse slice,Intact,P1
840,0.8915201993386501,S = mouse slice,Intact,P2
841,0.8512758402122327,S = mouse slice,Intact,P2
842,0.7720249538236525,S = mouse slice,Intact,P1
843,0.7937554149831544,S = mouse slice,Intact,P4
844,0.9068695907091078,S = mouse slice,Intact,P3
845,0.8558743868266699,S = mouse slice,Intact,P3
846,0.8489647773644614,S = mouse slice,Intact,P3
847,0.7946951759756937,S = mouse slice,Intact,P1
848,0.7917886383719359,S = mouse slice,Intact,P4
849,0.8241939858757161,S = mouse slice,Intact,P2
850,0.8825566116616118,S = mouse slice,Intact,P3
851,0.8321841792670155,S = mouse slice,Intact,P2
852,0.8329929996878258,S = mouse slice,Intact,P1
853,0.8536452062271563,S = mouse slice,Intact,P2
854,0.8239508449743298,S = mouse slice,Intact,P1
855,0.8508062296819919,S = mouse slice,Intact,P1
856,0.8810441467761748,S = mouse slice,Intact,P3
857,0.9184498471048943,S = mouse slice,Intact,P3
858,0.8338554539240978,S = mouse slice,Intact,P2
859,0.7059477707329871,S = mouse slice,Intact,P4
860,0.7960347045882425,S = mouse slice,Intact,P2
861,0.842284089060967,S = mouse slice,Intact,P3
862,0.7729396135579176,S = mouse slice,Intact,P4
863,0.8688817967563744,S = mouse slice,Intact,P3
864,0.7638652288799103,S = mouse slice,Intact,P4
865,0.8669751746315697,S = mouse slice,Intact,P3
866,0.8304677857540355,S = mouse slice,Intact,P1
867,0.807325639697773,S = mouse slice,Intact,P1
868,0.7909963355409251,S = mouse slice,Intact,P4
869,0.8788985600006751,S = mouse slice,Intact,P3
870,0.8461274600891969,S = mouse slice,Intact,P2
871,0.7767428012676392,S = mouse slice,Intact,P4
872,0.844615408776041,S = mouse slice,Intact,P1
873,0.8369308299285015,S = mouse slice,Intact,P2
874,0.7381246582631753,S = mouse slice,Intact,P4
875,0.8365793804663975,S = mouse slice,Intact,P1
876,0.8106927925154389,S = mouse slice,Intact,P3
877,0.7972359825850968,S = mouse slice,Intact,P4
878,0.874581785321458,S = mouse slice,Intact,P3
879,0.8409993264164674,S = mouse slice,Intact,P3
880,0.8875449687432613,S = mouse slice,Intact,P2
881,0.7450821465561659,S = mouse slice,Intact,P4
882,0.7491601056503385,S = mouse slice,Intact,P4
883,0.8532322042489667,S = mouse slice,Intact,P3
884,0.8692827308288917,S = mouse slice,Intact,P2
885,0.7337930036433262,S = mouse slice,Intact,P4
886,0.8070785602113704,S = mouse slice,Intact,P1
887,0.9203841177832395,S = mouse slice,Intact,P3
888,0.831262030583507,S = mouse slice,Intact,P2
889,0.7489460252037641,S = mouse slice,Intact,P4
890,0.8911256341554632,S = mouse slice,Intact,P3
891,0.8600143708567717,S = mouse slice,Intact,P2
892,0.8541232225054938,S = mouse slice,Intact,P2
893,0.8276073319666608,S = mouse slice,Intact,P1
894,0.8804166460956462,S = mouse slice,Intact,P2
895,0.8438126159238362,S = mouse slice,Intact,P4
896,0.8056721173160237,S = mouse slice,Intact,P1
897,0.8311823539300821,S = mouse slice,Intact,P4
898,0.8169310696051922,S = mouse slice,Intact,P1
899,0.8687051279746008,S = mouse slice,Intact,P2
900,0.813849456368404,S = mouse slice,Intact,P1
901,0.8782372434361471,S = mouse slice,Intact,P2
902,0.8527317706004176,S = mouse slice,Intact,P3
903,0.8425773448082664,S = mouse slice,Intact,P1
904,0.7934379112317267,S = mouse slice,Intact,P1
905,0.7569125917297261,S = mouse slice,Intact,P4
906,0.8637999178490803,S = mouse slice,Intact,P2
907,0.6875016220696433,S = mouse slice,Intact,P4
908,0.8125884033959806,S = mouse slice,Intact,P4
909,0.896432565407685,S = mouse slice,Intact,P3
910,0.7624200172784358,S = mouse slice,Intact,P4
911,0.8817371246235239,S = mouse slice,Intact,P3
912,0.8234545666270423,S = mouse slice,Intact,P2
913,0.7719422351739853,S = mouse slice,Intact,P4
914,0.8339787054126955,S = mouse slice,Intact,P4
915,0.8422150541598008,S = mouse slice,Intact,P1
916,0.8835783262130571,S = mouse slice,Intact,P2
917,0.8257425467718752,S = mouse slice,Intact,P2
918,0.8671120123990916,S = mouse slice,Intact,P2
919,0.8192343833919767,S = mouse slice,Intact,P1
920,0.8325062157284713,S = mouse slice,Intact,P1
921,0.8604259565577289,S = mouse slice,Intact,P3
922,0.7189906306082896,S = mouse slice,Intact,P4
923,0.7446648824679724,S = mouse slice,Intact,P4
924,0.8558117068932017,S = mouse slice,Intact,P3
925,0.7137939110753628,S = mouse slice,Intact,P4
926,0.8584156558330844,S = mouse slice,Intact,P2
927,0.7977074219871443,S = mouse slice,Intact,P1
928,0.8195819605635467,S = mouse slice,Intact,P4
929,0.9143016720892186,S = mouse slice,Intact,P3
930,0.7333399024411249,S = mouse slice,Intact,P4
931,0.8393379372555255,S = mouse slice,Intact,P1
932,0.8514095545905069,S = mouse slice,Intact,P2
933,0.8232755398777221,S = mouse slice,Intact,P1
934,0.8429242953130444,S = mouse slice,Intact,P1
935,0.9099270922058703,S = mouse slice,Intact,P3
936,0.9217013463283676,S = mouse slice,Intact,P3
937,0.8691909020272379,S = mouse slice,Intact,P2
938,0.9213539138483867,S = mouse slice,Intact,P3
939,0.7939381396416911,S = mouse slice,Intact,P4
940,0.7321853191563271,S = mouse slice,Intact,P4
941,0.8578226349466823,S = mouse slice,Intact,P2
942,0.8601554622072595,S = mouse slice,Intact,P3
943,0.8584694115393909,S = mouse slice,Intact,P2
944,0.7719895093721716,S = mouse slice,Intact,P1
945,0.8883390077968225,S = mouse slice,Intact,P3
946,0.8459679638902189,S = mouse slice,Intact,P2
947,0.7289296548142802,S = mouse slice,Intact,P4
948,0.8319968401327821,S = mouse slice,Intact,P1
949,0.8421441471154667,S = mouse slice,Intact,P2
950,0.9134859712352866,S = mouse slice,Intact,P3
951,0.8409735974906121,S = mouse slice,Intact,P2
952,0.8202227017404989,S = mouse slice,Intact,P1
953,0.8037302049222435,S = mouse slice,Intact,P4
954,0.7718445976752865,S = mouse slice,Intact,P4
955,0.860498607502298,S = mouse slice,Intact,P3
956,0.8105392850321751,S = mouse slice,Intact,P2
957,0.8184152216789171,S = mouse slice,Intact,P4
958,0.8437732166502575,S = mouse slice,Intact,P2
959,0.8626646166752072,S = mouse slice,Intact,P2
960,0.7694716638036964,S = mouse slice,Intact,P4
961,0.8082863182322608,S = mouse slice,Intact,P1
962,0.8862949663222469,S = mouse slice,Intact,P3
963,0.9129241760225355,S = mouse slice,Intact,P3
964,0.8485613968036311,S = mouse slice,Intact,P2
965,0.7996539365548799,S = mouse slice,Intact,P1
966,0.8744344112438277,S = mouse slice,Intact,P2
967,0.6650714206560814,S = mouse slice,Intact,P4
968,0.7380587286181234,S = mouse slice,Intact,P4
969,0.8460150649922177,S = mouse slice,Intact,P3
970,0.8765617931036136,S = mouse slice,Intact,P2
971,0.8312867896720193,S = mouse slice,Intact,P3
972,0.7761573342332596,S = mouse slice,Intact,P4
973,0.8182046241819825,S = mouse slice,Intact,P1
974,0.8339730993597148,S = mouse slice,Intact,P1
975,0.7920549104405279,S = mouse slice,Intact,P4
976,0.8755415445639855,S = mouse slice,Intact,P3
977,0.8644990399919419,S = mouse slice,Intact,P2
978,0.8231328156718546,S = mouse slice,Intact,P1
979,0.776592926318816,S = mouse slice,Intact,P4
980,0.7737015620353455,S = mouse slice,Intact,P4
981,0.8103209775561481,S = mouse slice,Intact,P1
982,0.8517241462325047,S = mouse slice,Intact,P3
983,0.8695333609954751,S = mouse slice,Intact,P2
984,0.8811776007729752,S = mouse slice,Intact,P2
985,0.9046600100980022,S = mouse slice,Intact,P3
986,0.8918527188550236,S = mouse slice,Intact,P3
987,0.855074189535329,S = mouse slice,Intact,P1
988,0.868624997681286,S = mouse slice,Intact,P4
989,0.8340593423001958,S = mouse slice,Intact,P2
990,0.8144956588277626,S = mouse slice,Intact,P1
991,0.8389048293756043,S = mouse slice,Intact,P2
992,0.8601160411472171,S = mouse slice,Intact,P3
993,0.8129498265399063,S = mouse slice,Intact,P3
994,0.8149086987771792,S = mouse slice,Intact,P4
995,0.8794358458580628,S = mouse slice,Intact,P3
996,0.7623989718399791,S = mouse slice,Intact,P1
997,0.8317122796006786,S = mouse slice,Intact,P1
998,0.8479335415848704,S = mouse slice,Intact,P1
999,0.8165162846228021,S = mouse slice,Intact,P1
1000,0.9962000793477435,S = mouse slice,Control,P3
1001,0.9770264796460036,S = mouse slice,Control,P1
1002,0.9793981578963032,S = mouse slice,Control,P2
1003,0.9509335542324748,S = mouse slice,Control,P2
1004,0.9971469026042109,S = mouse slice,Control,P3
1005,0.9999995938563349,S = mouse slice,Control,P2
1006,0.9850463036646282,S = mouse slice,Control,P4
1007,0.9027674298822672,S = mouse slice,Control,P2
1008,0.9752726132745078,S = mouse slice,Control,P1
1009,0.9167104002592498,S = mouse slice,Control,P1
1010,0.9211996257112753,S = mouse slice,Control,P3
1011,0.9855420428900586,S = mouse slice,Control,P4
1012,0.572327304143782,S = mouse slice,Control,P3
1013,0.9966159361629657,S = mouse slice,Control,P3
1014,0.9029288126312298,S = mouse slice,Control,P2
1015,0.9999993901432017,S = mouse slice,Control,P1
1016,0.8499000168054534,S = mouse slice,Control,P3
1017,0.9819232676061674,S = mouse slice,Control,P1
1018,0.9874632915216581,S = mouse slice,Control,P3
1019,0.9509506294293546,S = mouse slice,Control,P3
1020,0.9999995816482491,S = mouse slice,Control,P1
1021,0.3742707533584508,S = mouse slice,Control,P4
1022,0.998121987230486,S = mouse slice,Control,P4
1023,0.9972453877146304,S = mouse slice,Control,P2
1024,0.9999998352910215,S = mouse slice,Control,P2
1025,0.5359950095114608,S = mouse slice,Control,P1
1026,0.998859121667986,S = mouse slice,Control,P4
1027,0.6952566115210458,S = mouse slice,Control,P1
1028,0.9794730627300897,S = mouse slice,Control,P3
1029,0.8335576582496038,S = mouse slice,Control,P1
1030,0.9168093330372543,S = mouse slice,Control,P4
1031,0.9715783531142805,S = mouse slice,Control,P1
1032,0.9917950326239595,S = mouse slice,Control,P4
1033,0.9226102840955579,S = mouse slice,Control,P4
1034,0.9962367576751815,S = mouse slice,Control,P3
1035,0.9865532656694177,S = mouse slice,Control,P2
1036,0.9511109359326183,S = mouse slice,Control,P4
1037,0.7484797798495131,S = mouse slice,Control,P2
1038,0.9576397058673363,S = mouse slice,Control,P1
1039,0.6199026755710826,S = mouse slice,Control,P1
1040,7.502381393014766e-05,S = mouse slice,Control,P2
1041,0.9697316683528469,S = mouse slice,Control,P2
1042,0.9977979451889748,S = mouse slice,Control,P1
1043,0.9999998770696129,S = mouse slice,Control,P4
1044,0.9999997921874476,S = mouse slice,Control,P3
1045,0.9999999047838624,S = mouse slice,Control,P3
1046,0.9988048632106646,S = mouse slice,Control,P3
1047,0.9994455009874916,S = mouse slice,Control,P1
1048,0.9999999011421659,S = mouse slice,Control,P4
1049,0.9959857149796335,S = mouse slice,Control,P2
1050,0.6299964309249508,S = mouse slice,Control,P3
1051,0.9953451783196777,S = mouse slice,Control,P2
1052,0.9949079308271943,S = mouse slice,Control,P1
1053,0.9708227808074776,S = mouse slice,Control,P2
1054,0.9525418027140135,S = mouse slice,Control,P1
1055,0.999999629600082,S = mouse slice,Control,P1
1056,0.9984436170356519,S = mouse slice,Control,P3
1057,0.9971490149507807,S = mouse slice,Control,P3
1058,0.9988991950332677,S = mouse slice,Control,P2
1059,0.9969095040802801,S = mouse slice,Control,P4
1060,0.9810194711439171,S = mouse slice,Control,P2
1061,0.9999997903111681,S = mouse slice,Control,P3
1062,0.9977864120550632,S = mouse slice,Control,P4
1063,0.9872519970794491,S = mouse slice,Control,P3
1064,0.9831877573746398,S = mouse slice,Control,P4
1065,0.9957284571711648,S = mouse slice,Control,P3
1066,0.5300803584783323,S = mouse slice,Control,P1
1067,0.9945139307054506,S = mouse slice,Control,P1
1068,0.9792441748655251,S = mouse slice,Control,P4
1069,0.9833449026034284,S = mouse slice,Control,P3
1070,0.9810488686684168,S = mouse slice,Control,P2
1071,0.8499392006092462,S = mouse slice,Control,P4
1072,0.7889460627362506,S = mouse slice,Control,P1
1073,0.9894454174657085,S = mouse slice,Control,P2
1074,0.7087957664275522,S = mouse slice,Control,P4
1075,0.9739103251587578,S = mouse slice,Control,P1
1076,0.8837024394278881,S = mouse slice,Control,P3
1077,0.9992529072286637,S = mouse slice,Control,P4
1078,0.4240563912514954,S = mouse slice,Control,P3
1079,0.9885643317417582,S = mouse slice,Control,P3
1080,0.9183942757632548,S = mouse slice,Control,P2
1081,0.9922123890823602,S = mouse slice,Control,P4
1082,0.9780162842899106,S = mouse slice,Control,P4
1083,0.9999996784545255,S = mouse slice,Control,P3
1084,0.9955297980592935,S = mouse slice,Control,P2
1085,0.9520785817778064,S = mouse slice,Control,P4
1086,0.9945768923399207,S = mouse slice,Control,P1
1087,0.9949155614573612,S = mouse slice,Control,P3
1088,0.9511751150786012,S = mouse slice,Control,P2
1089,0.9999998496113314,S = mouse slice,Control,P4
1090,0.9164945426140125,S = mouse slice,Control,P3
1091,0.9984781957402833,S = mouse slice,Control,P2
1092,0.9987637145052518,S = mouse slice,Control,P2
1093,0.962673917186754,S = mouse slice,Control,P1
1094,0.8696005817347833,S = mouse slice,Control,P2
1095,0.0002618548823929809,S = mouse slice,Control,P4
1096,0.9750648982205357,S = mouse slice,Control,P1
1097,0.9965671951060003,S = mouse slice,Control,P4
1098,0.9666547673300129,S = mouse slice,Control,P1
1099,0.9999998070430168,S = mouse slice,Control,P2
1100,0.9926744183138578,S = mouse slice,Control,P1
1101,0.8000825124970313,S = mouse slice,Control,P2
1102,0.6350569311549136,S = mouse slice,Control,P3
1103,0.9999998618056309,S = mouse slice,Control,P1
1104,0.9999998877058579,S = mouse slice,Control,P1
1105,0.9516456913246861,S = mouse slice,Control,P4
1106,0.9906586559390057,S = mouse slice,Control,P2
1107,0.6346918304570651,S = mouse slice,Control,P4
1108,0.995220495056511,S = mouse slice,Control,P4
1109,0.9759312944029727,S = mouse slice,Control,P3
1110,0.9999998351470801,S = mouse slice,Control,P4
1111,0.9990581979221392,S = mouse slice,Control,P3
1112,0.9511004803121099,S = mouse slice,Control,P2
1113,0.9332262583407424,S = mouse slice,Control,P4
1114,0.9868227801876561,S = mouse slice,Control,P4
1115,0.8605155799216827,S = mouse slice,Control,P1
1116,0.9993488394790842,S = mouse slice,Control,P2
1117,0.8796597117043139,S = mouse slice,Control,P2
1118,0.947280724775035,S = mouse slice,Control,P2
1119,0.9849210881843444,S = mouse slice,Control,P1
1120,0.9331994889038052,S = mouse slice,Control,P1
1121,0.9986743927440528,S = mouse slice,Control,P3
1122,0.9665731599389675,S = mouse slice,Control,P4
1123,0.9962976972895835,S = mouse slice,Control,P4
1124,0.8965356052806169,S = mouse slice,Control,P3
1125,0.9935056036908974,S = mouse slice,Control,P4
1126,0.9695677414329814,S = mouse slice,Control,P2
1127,0.969083019900049,S = mouse slice,Control,P1
1128,0.9999996542370514,S = mouse slice,Control,P4
1129,0.9902638537179633,S = mouse slice,Control,P3
1130,0.9260263411098815,S = mouse slice,Control,P4
1131,0.9796791822156414,S = mouse slice,Control,P1
1132,0.9699235240636097,S = mouse slice,Control,P2
1133,0.0003040365344872985,S = mouse slice,Control,P1
1134,0.9459407218527146,S = mouse slice,Control,P1
1135,0.8044994049083586,S = mouse slice,Control,P3
1136,0.9381439153840021,S = mouse slice,Control,P3
1137,0.994496544248116,S = mouse slice,Control,P2
1138,0.9510436969863806,S = mouse slice,Control,P3
1139,0.366090685490141,S = mouse slice,Control,P4
1140,0.9511274153316684,S = mouse slice,Control,P4
1141,0.9568936681160319,S = mouse slice,Control,P2
1142,0.9277138746470732,S = mouse slice,Control,P3
1143,0.9112729905418938,S = mouse slice,Control,P2
1144,0.9295643249207823,S = mouse slice,Control,P1
1145,0.00039076079478973894,S = mouse slice,Control,P3
1146,0.00016517277776465845,S = mouse slice,Control,P2
1147,0.748556358009978,S = mouse slice,Control,P4
1148,0.9234584016282416,S = mouse slice,Control,P1
1149,0.9307793339805286,S = mouse slice,Control,P2
1150,0.99589853219982,S = mouse slice,Control,P3
1151,0.7810461941763612,S = mouse slice,Control,P2
1152,0.5191593453437157,S = mouse slice,Control,P1
1153,0.6573585598106316,S = mouse slice,Control,P4
1154,0.9511059286300405,S = mouse slice,Control,P4
